gene,n_tissue,tissue_1,tissue_2,tissue_3,tissue_4,tissue_5,tissue_6,direct_association.diseaseId,direct_association.score,direct_association.disease,ensembl_ID
FAAH,2,COLON,SPLEEN,"","","","",MONDO_0000468,0.369579854684702,third-degree atrioventricular block: A disorder characterized by an electrocardiographic finding of complete failure of atrial electrical impulse conduction to the ventricles. This is manifested on the ECG by disassociation of atrial and ventricular rhythms. The atrial rate must be faster than the ventricular rate. (CDISC),ENSG00000117480
CRYBB1,2,COLON,HEART,"","","","",Orphanet_1377,0.369579854684702,Cataract-microcornea syndrome: Cataract-microcornea syndrome is characterized by the association of congenital cataract and microcornea without any other systemic anomaly or dysmorphism.,ENSG00000100122
CRYBB1,2,COLON,HEART,"","","","",Orphanet_98984,0.369579854684702,Pulverulent cataract: A cataract that has material basis in heterozygous mutation in the CRYGC gene on chromosome 2q33.,ENSG00000100122
UGP2,2,HEART,LIVER,"","","","",HP_0000504,0.369579854684702,Abnormality of vision: Abnormality of eyesight (visual perception).,ENSG00000169764
UCP2,2,HEART,KIDNEY,"","","","",Orphanet_276556,0.369579854684702,"Hyperinsulinism due to UCP2 deficiency: HyHyperinsulism due to UCP2 deficiency (HIUCP2) is a form of diazoxide-sensitive diffuse hyperinsulinism (DHI) characterized by hypoglycemic episodes from the neonatal period, a good clinical response to diazoxide and a probable transient nature of the disease with spontaneous resolution.",ENSG00000175567
NTRK2,2,HIPPOC,LUNG,"","","","",EFO_0009449,0.369579854684702,keratitis: Inflammation of the cornea. [ NCIt:P378 ],ENSG00000148053
GSN,2,KIDNEY,SMLINT,"","","","",HP_0000481,0.369579854684702,"Abnormal cornea morphology: Any abnormality of the cornea, which is the transparent tissue at the front of the eye that covers the iris, pupil, and anterior chamber.",ENSG00000148180
GLP1R,2,LUNG,SPLEEN,"","","","",HP_0002024,0.369579854684702,Malabsorption: Impaired ability to absorb one or more nutrients from the intestine.,ENSG00000112164
PCMTD1,2,HEART,SPLEEN,"","","","",EFO_1001506,0.3654179449069,"primary angle closure glaucoma: A type of glaucoma with optic nerve damage in an eye that has evidence of angle closure and in which there is no evidence of a secondary cause. Evidence of optic nerve damage can include s optic disc abnormalities (Vertical cup:disc ratio over the 97. 5th percentile in the normal population), visual field defects. The role of increased intraocular pressure (IOP) in glaucoma is debated, but an IOP exceeding the 99. 5th percentile of the normal population may be considered to support the diagnosis.",ENSG00000168300
DPYD,2,ADRNL,KIDNEY,"","","","",EFO_0007663,0.340013466309926,"childhood aggressive behaviour measurement: quantification of some aspect of aggressive behaviour during childhood, usually assessed through the use of standardised questionnaires. Childhood aggressive behaviour is a criterion for disruptive behavior disorders such as oppositional defiant disorder (ODD) and conduct disorder (CD) [American Psychiatric Association, 2013]. Aggressive behavior is also implicated in neurodevelopmental disorders such as attention deficit hyperactivity disorder (ADHD) [Hamshere et al., 2013], autism spectrum disorder (ASD) [Mandy et al., 2013], dysregulated behavior [Pope and Bierman, 1999], substance use disorders [White et al., 2013], antisocial personality disorder [Schaeffer et al., 2003], and schizophrenia [Volavka, 2013] later in life.",ENSG00000188641
DPYD,2,ADRNL,KIDNEY,"","","","",HP_0000179,0.340013466309926,"Thick lower lip vermilion: Increased thickness of the lower lip, leading to a prominent appearance of the lower lip. The height of the vermilion of the lower lip in the midline is more than 2 SD above the mean. Alternatively, an apparently increased height of the vermilion of the lower lip in the frontal view (subjective).",ENSG00000188641
DPYD,2,ADRNL,KIDNEY,"","","","",HP_0000280,0.340013466309926,"Coarse facial features: Absence of fine and sharp appearance of brows, nose, lips, mouth, and chin, usually because of rounded and heavy features or thickened skin with or without thickening of subcutaneous and bony tissues.",ENSG00000188641
DPYD,2,ADRNL,KIDNEY,"","","","",HP_0000303,0.340013466309926,Mandibular prognathia: Abnormal prominence of the chin related to increased length of the mandible.,ENSG00000188641
DPYD,2,ADRNL,KIDNEY,"","","","",HP_0000414,0.340013466309926,Bulbous nose: Increased volume and globular shape of the anteroinferior aspect of the nose.,ENSG00000188641
DPYD,2,ADRNL,KIDNEY,"","","","",HP_0001831,0.340013466309926,Short toe: A toe that appears disproportionately short compared to the foot.,ENSG00000188641
DPYD,2,ADRNL,KIDNEY,"","","","",HP_0001864,0.340013466309926,"Clinodactyly of the 5th toe: Bending or curvature of a fifth toe in the tibial direction (i.e., towards the big toe).",ENSG00000188641
DPYD,2,ADRNL,KIDNEY,"","","","",HP_0006919,0.340013466309926,"Abnormal aggressive, impulsive or violent behavior: NA",ENSG00000188641
DPYD,2,ADRNL,KIDNEY,"","","","",Orphanet_156207,0.340013466309926,"Macroglossia: The presence of an excessively large tongue, which may be congenital or may develop as a result of a tumor or edema due to obstruction of lymphatic vessels, or it may occur in association with hyperpituitarism or acromegaly. It also may be associated with malocclusion because of pressure of the tongue on the teeth. (From Jablonski, Dictionary of Dentistry, 1992)",ENSG00000188641
GATA3,2,HEART,SPLEEN,"","","","",EFO_0009909,0.340013466309926,stage 5 chronic kidney disease: A degree of kidney failure severe enough to require dialysis or kidney transplantation for survival characterized by a severe reduction in glomerular filtration rate (less than 15 ml/min/1.73 m2) and other manifestations including increased serum creatinine.,ENSG00000107485
GAA,2,ADRNL,HEART,"","","","",Orphanet_79258,0.332621869216232,"Glycogen storage disease due to glucose-6-phosphatase deficiency type a: Glycogenosis due to glucose-6-phosphatase deficiency (G6P) type a, or glycogen storage disease (GSD) type 1a, is a type of glycogenosis due to G6P deficiency (see this term).",ENSG00000171298
SLC39A8,2,ADRNL,LUNG,"","","","",EFO_0009666,0.332128924722925,enthesopathy: A disorder involving the attachment of a tendon or ligament to a bone [database_cross_reference: https://en.wikipedia.org/wiki/Enthesopathy],ENSG00000138821
SLC39A8,2,ADRNL,LUNG,"","","","",EFO_0007581,0.331807592426775,blood manganese measurement: quantification of some manganese in a blood sample,ENSG00000138821
SLC39A8,2,ADRNL,LUNG,"","","","",EFO_0004333,0.330539225322659,"episodic memory: Type of declarative memory, consisting of personal memory in contrast to general knowledge.",ENSG00000138821
SSTR3,2,ADRNL,SPLEEN,"","","","",MONDO_0043579,0.323382372849114,enteritis: Inflammation of the small intestine.,ENSG00000278195
FAAH,2,COLON,SPLEEN,"","","","",MONDO_0024355,0.323382372849114,"respiratory tract infectious disorder: Invasion of the host RESPIRATORY SYSTEM by microorganisms, usually leading to pathological processes or diseases.",ENSG00000117480
ERBB3,2,KIDNEY,LUNG,"","","","",EFO_1001956,0.323382372849114,gallbladder carcinoma: A carcinoma that arises from epithelial cells of the gall bladder,ENSG00000065361
GLP1R,2,LUNG,SPLEEN,"","","","",HP_0001824,0.323382372849114,Weight loss: Reduction of total body weight.,ENSG00000112164
ADAMTS9,2,ADRNL,SPLEEN,"","","","",EFO_0005941,0.304092676376662,"mammographic density measurement: quantification of the density of breast tissue from a mammogram, used as an indicator of breast cancer risk",ENSG00000163638
SLC39A8,2,ADRNL,LUNG,"","","","",EFO_0006873,0.302613274556901,theta wave measurement: quantification of the wave-like oscillations in the theta band (4-8 Hz) of electric potential between parts of the brain,ENSG00000138821
MYL9,2,ADRNL,SPLEEN,"","","","",Orphanet_2604,0.297755705725277,"Familial visceral myopathy: Familial visceral myopathy is a rare hereditary myopathic degeneration of both gastrointestinal and urinary tracts that causes chronic intestinal pseudo-obstruction. It usually presents after the first decade of life with megaduodenum, megacystis and symptoms such as abdominal distension and/or pain, vomiting, constipation, diarrhea, dysphagia, and/or urinary tract infections.n.",ENSG00000101335
DPYD,2,ADRNL,KIDNEY,"","","","",EFO_0009923,0.293631632653303,Peptic ulcer and gastro-oesophageal reflux disease (GORD) drug use measurement: Quantification of some aspect of the use of drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD).,ENSG00000188641
DPYD,2,ADRNL,KIDNEY,"","","","",MONDO_0004247,0.293631632653303,"peptic ulcer disease: A mucosal erosion that occurs in the esophagus, stomach or duodenum. Symptoms can include abdominal pain, nausea and vomiting, and bleeding.",ENSG00000188641
C2CD4B,2,HEART,LUNG,"","","","",EFO_0004629,0.282610047241603,"von Willebrand factor measurement: Is a quantification of von Willebrand factor (vWF) is a blood glycoprotein involved in hemostasis. It is deficient or defective in von Willebrand disease and is involved in a large number of other diseases, including thrombotic thrombocytopenic purpura, Heyde's syndrome, and possibly hemolytic-uremic syndrome.[1] Increased plasma levels in a large number of cardiovascular, neoplastic, and connective tissue diseases are presumed to arise from adverse changes to the endothelium, and may contribute to an increased risk of thrombosis.",ENSG00000205502
TGFBR2,2,ADRNL,COLON,"","","","",MONDO_0000530,0.277184891013526,"rectum adenoma: An adenoma that arises from the rectum. The group of rectal adenomas includes tubular, villous, and tubulovillous adenomas, traditional serrated adenomas, sessile serrated adenomas/polyps, and familial adenomatous polyposis.",ENSG00000163513
LIFR,2,COLON,KIDNEY,"","","","",EFO_1000462,0.277184891013526,"Parotid Gland Pleomorphic Adenoma: A benign, slow-growing tumor that arises from the parotid gland. It is composed of cells that demonstrate both epithelial and mesenchymal differentiation. It is the most common neoplasm of salivary gland origin and women are more often affected than men.",ENSG00000113594
LIFR,2,COLON,KIDNEY,"","","","",MONDO_0016611,0.277184891013526,"lipoblastoma: A lipoma usually occurring in the extremities of young children (usually boys). It is characterized by lobules of adipose tissue, separated by fibrous septa. The adipose tissue is composed of mature adipocytes and lipoblasts. The lipoblasts may be scarce, depending on the age of the patient.",ENSG00000113594
GATA3,2,HEART,SPLEEN,"","","","",EFO_1000564,0.277184891013526,Testicular Choriocarcinoma: A malignant germ cell tumor arising from the testis. It represents the rarest of the testicular germ cell tumors. Histologically it is characterized by the presence of syncytiotrophoblasts and cytotrophoblasts.,ENSG00000107485
ERBB3,2,KIDNEY,LUNG,"","","","",EFO_0006891,0.277184891013526,breast adenosis: A non-neoplastic disorder characterized by epithelial and/or myoepithelial tissue growth in the breast lobules.  It may be associated with apocrine changes or sclerosis.,ENSG00000065361
ERBB3,2,KIDNEY,LUNG,"","","","",EFO_1000303,0.277184891013526,Infiltrating Bladder Urothelial Carcinoma Sarcomatoid Variant: An invasive transitional cell carcinoma of the bladder that exhibits spindle cell sarcomatoid features.,ENSG00000065361
ERBB3,2,KIDNEY,LUNG,"","","","",MONDO_0003200,0.277184891013526,urethra adenocarcinoma: A carcinoma that arises from glandular epithelial cells of the urethra,ENSG00000065361
FMO3,2,LUNG,SPLEEN,"","","","",EFO_0004913,0.276517400103425,"lentiform nucleus measurement: Is a quantification of the lentiform nucleus (or lenticular nucleus) volume, typically by MRI. Deficits in lentiform nucleus volume and morphometry are implicated in a number of genetically influenced disorders, including Parkinson’s disease, schizophrenia, and ADH.",ENSG00000007933
SLC39A8,2,ADRNL,LUNG,"","","","",EFO_0006931,0.275006409162346,"nucleus accumbens volume: quantification of the volume of the nucleus accumbens, a region of the basal forebrain rostral to the preoptic area of the hypothalamus and which together with the olfactory tubercle forms the ventral striatum",ENSG00000138821
ABHD2,2,ADRNL,HEART,"","","","",EFO_0008581,0.274564359721964,salivary gland disease: A disease involving the saliva-secreting gland.,ENSG00000140526
ABHD2,2,ADRNL,HEART,"","","","",EFO_1000096,0.274564359721964,"Atrophy: Any weakening or degeneration, especially through lack of use.",ENSG00000140526
PPIA,2,COLON,SPLEEN,"","","","",EFO_0005676,0.267359610576734,"Autoimmune Hepatitis: Hepatitis caused by autoantibodies. Drugs, infections, and toxins may trigger the production of the autoantibodies against the liver parenchyma.",ENSG00000196262
FOXP3,2,HEART,SPLEEN,"","","","",MONDO_0009359,0.266097495372985,multinucleated neurons-anhydramnios-renal dysplasia-cerebellar hypoplasia-hydranencephaly syndrome: NA,ENSG00000049768
PPIA,2,COLON,SPLEEN,"","","","",EFO_0000557,0.259629847916003,"juvenile dermatomyositis: Juvenile dermatomyositis (JDM) is the early-onset form of dermatomyositis (DM), a systemic, autoimmune inflammatory muscle disorder, characterized by proximal muscle weakness, evocative skin lesion, and systemic manifestations.",ENSG00000196262
KTN1,2,HEART,LUNG,"","","","",EFO_0004830,0.258992266660966,"caudate nucleus volume: The volume of the caudate nucleus, a brain structure implicated in many common neurological and psychiatric disorders",ENSG00000126777
SSTR3,2,ADRNL,SPLEEN,"","","","",EFO_0000666,0.258705898279291,"portal hypertension: Liver cirrhosis with intrahepatic portal obstruction, HYPERTENSION, and patent UMBILICAL VEINS.",ENSG00000278195
PPIA,2,COLON,SPLEEN,"","","","",EFO_0000330,0.258705898279291,childhood acute myeloid leukemia: Acute myeloid leukemia occurring in childhood.,ENSG00000196262
